text,ids
Debo decir que el cafe Nespresso Australia esta bien aunque sea demasiado caro. pero su servicio de entrega es pesimo... Su promesa de entrega rara vez se cumple... gestion amateur en el mejor de los casos. Necesitan contratar profesionales alli... Personas con una actitud positiva. no con una mentalidad minima de 9 a 5 horas habiles... Los clientes son una idea de ultimo momento para esos glorificados empacadores de capsulas... Es el trabajo mas facil del mundo. asi que nosotros esperan un proceso impecable. Estoy investigando una alternativa y la cambiare definitivamente.,45
El servicio al cliente de Nespresso es terrible... hasta el punto de que termine enviandoles un video de Youtube de mi experiencia. Compre una maquina nueva y no puedes controlar adecuadamente los niveles de agua en tu cafe. Cuando pregunte esto al servicio de atencion al cliente. me indicaron que la maquina se danaria si dejara pasar mas agua... ¡que extrano!,46
Pedi 250 capsulas el 13/12 y pague una tarifa de envio de $9 por entrega en 3 horas por parte de una empresa llamada Zoom2u. Llame esta manana 24 horas despues de realizar el pedido para quejarme de que aun no me habian entregado el cafe. Muy poca satisfaccion. Te enviaremos 2 fundas de cafe gratis.¿En serio? ¿Es asi como trata a sus clientes a largo plazo? Nespresso no es lo suficientemente bueno. ¡¡¡No te metas con una mujer que no ha tomado cafe!!! ¡Todavia esperando!,47
Pedi 9 fundas originales y 3 vertuo. pague en efectivo + credito. Pero solo tengo 2 de las fundas Vertuo. Llame y me dijeron que no pueden cumplir con el pedido porque esa funda esta agotada. Solicite un reembolso pero se negaron y agregaron un credito a mi cuenta. Insisti en que me devolvieran el dinero a mi tarjeta. pero me lo negaron. No necesito credito adicional porque nuestra suscripcion mensual es mas que suficiente para nosotros.,48
Me decepciona que una empresa como Nespresso se aproveche de la situacion actual con el autoaislamiento y el virus Corona. Recibi una oferta especial por correo y entre en linea para realizar el pedido y descubri que la empresa habia retirado la oferta debido a la gran demanda. Aprovecharse de la desgracia de la gente para aumentar los beneficios esta lejos de ser honorable... Que vergüenza. Nespresso.,49
Soy miembro de Nespresso desde hace unos 5 anos en total. El cafe siempre ha sido excelente. pero el servicio al cliente ha ido disminuyendo lentamente. Culminando en una absoluta falta de esfuerzo. El proposito de esta resena. si alguien la lee. es asegurarse de que sepa que la posicion de elite que alguna vez vino con la propiedad y el uso de Nespresso ha desaparecido. y usted ya no es miembro de el ilustre club Nespresso. sino simplemente otro numero de cliente o una cantidad de dinero mas. Para ello. tambien hay disponibles programas. cafes y maquinas igualmente buenos y mucho mas baratos. Hazte el favor y compruebalos.,50
Tengo tres maquinas. Cada uno se empaqueta cada doce meses aproximadamente. al centro de servicio Nespresso no le importa nada. El costo de las reparaciones es mayor que el valor de las maquinas. sin mencionar el tiempo y el esfuerzo en organizar mensajeros y demas con el personal desinteresado y desinteresado del servicio de Nespresso. Ahora estoy decidido a tirar las tres maquinas a la basura y comprarlas. algo que sea confiable. que funcione y que sea atendido y respaldado por personas que realmente se preocupan por su producto.,51
"Un servicio telefonico de atencion al cliente absolutamente terrible y una profesionalidad espantosa. Las llamadas australianas se transfieren a Nueva Zelanda. Es necesario despedir a la repugnante operadora llamada ""Emily"". Espero que Recursos Humanos y capacitacion para el centro de llamadas y soporte tecnico de Nespresso NZ realicen una revision importante de su personal. La gente necesita saber que son reemplazables. ¡Se amable siempre!",52
Realice un pedido reciente en linea y el sitio impulso una promocion que ofrecia 3 fundas gratis al pedir 20 fundas. Cuando llego el pedido no quedaban mangas libres. Me comunique con Nespresso para informarme que la oferta habia finalizado el dia antes de realizar el pedido. ¡Aparentemente piensan que esta bien tener un sitio web enganoso y pasar por alto!,53
Compre una Nespresso Virtuo Plus hace 3 meses y empezo a perder cafe en la base. Nespresso se niega a sustituirlo. aunque este en garantia. Estan buscando repararla. lo que me dejara sin cafetera durante al menos 10 dias sin oferta de repuesto. Tambien estamos suscritos. asi que mientras seguimos pagando los 50 dolares al mes. no hay maquina de cafe. La maquina es deficiente. el servicio al cliente es deficiente; hare un seguimiento con Asuntos del Consumidor y Choice.,54
"Entonces publicaron una ""oferta personalizada"" vinculada a la membresia de mi esposa que expiro el 29 de marzo. No puedo ir a sus boutiques porque estan cerradas debido a COVID-19. asi que pruebelo en linea a traves de la membresia de mi esposa (el 29 de marzo) y no se vera ninguna oferta por ningun lado. Llame al servicio de atencion al cliente y le dije que la oferta se elimino hace unos dias porque era demasiado popular... ¿En serio? Pense que se trataba de una ""oferta personalizada"". ¿Por que tener una fecha de vencimiento en una oferta que no puede aceptar? Publicidad enganosa.....",55
Intente reclamar un canje de cafe de Nespresso de $ 40 despues de comprar una maquina en linea de Harvey Norman. hable con 3 personas diferentes en Nespresso y me aburrieron. La ultima me mantuvo en espera y termine rindiendome despues de 20 minutos.,56
Tuve una maquina Nespresso durante un ano y probe una variedad de capsulas. El cafe esta simplemente... bien. Creo que se mejora con el cafe instantaneo. Para mi. el hecho de que George Clooney sea la cara de Nespresso fue suficiente para deshacerme de el.,57
Despues de perseverar durante 2 anos. nos hemos dado por vencidos. No creo que hayan gestionado ni un solo pedido sin problemas. El ultimo pedido tardo 4 semanas en llegar. A menos que viva al lado de una tienda Nespresso. no vale la pena molestarse.,58
"Servicio al cliente patetico. Compre un Essenza mini en septiembre y lo elegi en lugar de otro producto. ya que tenia una promocion de Pod de $40 valida por tiempo limitado (bastante justa). Hice 3 intentos de reclamar mi promocion. y en las tres ocasiones el enlace se agoto. . El servicio de atencion al cliente me dijo frigidamente que lo intentara de nuevo en 24 horas. Llame al servicio de atencion al cliente hoy y una senora me dijo sin rodeos que no podia ayudar porque ""No hubo informes de que el enlace no funcionara"". Ni siquiera se ofrecio a probar otra cosa. Por mucho que yo Me encanta el cafe Nespresso. no lo volvere a tocar y lo he denunciado al Defensor del Pueblo y avisado a todos los amantes del cafe que conozco sobre este servicio inaceptable.",59
Como muchos otros aqui. nuestra maquina Nespresso de $300 se rompio despues de menos de 3 meses. Primero dijeron que teniamos que descalcificarlo. lo cual era una tactica dilatoria obvia. Hemos preparado ~100 cafes en las 10 semanas desde que lo compramos. e incluso el manual dice 300 capsulas antes de descalcificar. Luego tuvimos que esperar un dia completo de 9 a. m. a 5 p. m. para que nos recogieran. (No conozco ninguna otra empresa que este tan desorganizada). Entonces mi socio se tomo el dia libre. Entonces el mensajero nunca aparecio. Llamamos al dia siguiente y no tenian constancia de que el mensajero estuviera reservado. Ahora. ya $300. mas una caja de capsulas desperdiciadas. un kit de descalcificacion y un dia de trabajo en el hoyo. nos han dicho que tenemos que empacar y enviarles la maquina. Patetico.,60
Tuve un mal servicio al cliente hoy por telefono con un par de mujeres. Intentamos solucionar el problema de la maquina. pero despues de muchos intentos fallidos. pregunte si podia conseguir un reemplazo o arreglarlo. Ella se nego y dijo “no. tenemos que seguir intentando mas antes de que podamos considerar esa opcion. como ver un video tutorial sobre como solucionar problemas o poner todas las piezas de espuma de leche en agua hirviendo. Despues de explicarle que tuve problemas con la maquina en el pasado y que no la habia tenido durante mas de 12 meses. me gustaria un reemplazo ya que todavia esta en garantia; ella todavia se nego. Estoy muy descontento con la forma en que manejan este tipo de problemas con los clientes. Despues de pagar $400 por esta maquina. este es el tipo de servicio que recibo. No recomendaria sus productos a nadie.,61
Compre una Nespresso Vertuo en mayo. Lea todos los manuales y opciones de solucion de problemas. El dia 1. la maquina acelero y se detuvo despues de 10 segundos. Finalmente. despues de 10 tomas. el cafe salio apenas tibio. El dia 2 intente registrarme para la oferta de reembolso de $100. El sitio dijo que la oferta no estaba disponible con el numero ingresado. El centro de llamadas en Auckland prometio organizar el reembolso a traves de su seccion de promociones. No paso nada . Dia 3 mismos resultados con la maquina. Siguio estancado y finalmente cafe tibio. Las capsulas SÓLO se pueden comprar en su tienda o en linea. Woolworths tiene las capsulas en su sitio web pero te transfieren instantaneamente al sitio de Nespresso. ESTAFA CAUTIVO DEL MONOPOLIO. El dia 4. frustrado. empaque el producto defectuoso y lo devolvi al minorista para obtener un reembolso completo. Nunca los uses.,62
Su sitio web: ¿por que sigue roto? Cada vez que me ofrecen restablecer mi contrasena y lo hago. intento iniciar sesion y me lleva a la pagina de error. ¿Alguna vez vas a arreglarlo?,63
"Estaba contento con mi maquina Nespresso Vertuo Plus hasta que empezo a tener fugas repetidas por toda la mesa y cuando me comunique con Nespresso Australia me dijeron que ""las reparaciones pueden tardar entre 3 y 5 semanas en entregarse. repararse y devolverse"". La opinion de Nespresso fue que esto ""no se consideraba un periodo de tiempo prolongado"" y que un periodo de tiempo prolongado seria ""seis meses"". Nespresso rechazo mi solicitud de reemplazo segun la Ley del Consumidor de Australia. Estar sin cafe durante 3 a 5 semanas despues de comprar una maquina hace solo un ano no es razonable. especialmente dadas las expectativas de producto premium asociadas con Nespresso. Nunca habria comprado una Nespresso. maquina si hubiera sabido que fallaria tan rapidamente y Nespresso se negaria a reemplazarla.",64
"Fui a la tienda minorista Nespresso en Chatswood Chase (Sidney) a las 9.10 a. m. de esta manana (sabado 19 de diciembre de 2020) para comprar 24 fundas de capsulas de cafe. Solo habia 4 clientes en la tienda y yo era el cuarto cliente. Habia 7 empleados. incluido el supervisor. 3 miembros del personal estaban atendiendo a los 3 clientes frente a mi. Espere casi 10 minutos para que me atendieran. mientras los 4 empleados restantes. incluido el supervisor de la tienda. estaban de brazos cruzados. Cuando me queje con la supervisora ??por la lentitud en el servicio. ella respondio: ""Bueno. es Navidad"". Por el amor de Dios. solo habia 4 clientes en la tienda y no pudo lograr que ella ni otro miembro del personal fueran detras de una de las cajas registradoras no utilizadas para ayudar con el cliente restante. ¡Imaginese como seria el nivel de servicio despues de COVID-19. con mas clientes o clientes potenciales entrando a su tienda!",65
